,Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Order_ID_x,Order_Date,Order_Priority,Order_Month,Order_Year,Customer_Name,Province,Region,Customer_Segment,Order_ID_y,Ship_Mode,Ship_Date,Ship_Month,Ship_Year,Duration
80,Ord_975,Prod_16,SHP_1345,Cust_346,638.91,0.02,49,77.48,3.14,0.6,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",41671,2012-03-12,CRITICAL,3,2012,BART WATTERS,BRITISH COLUMBIA,WEST,CORPORATE,41671,REGULAR AIR,2012-05-12,5,2012,61 days 00:00:00.000000000
81,Ord_2385,Prod_16,SHP_3273,Cust_939,138.84,0.0,15,8.75,2.64,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",17446,2009-09-06,CRITICAL,9,2009,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,17446,EXPRESS AIR,2009-11-06,11,2009,61 days 00:00:00.000000000
82,Ord_2522,Prod_6,SHP_3455,Cust_939,187.13,0.02,31,-60.83,5.46,0.36,OFFICE SUPPLIES,PAPER,47265,2011-10-12,CRITICAL,10,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,47265,REGULAR AIR,2011-11-12,11,2011,31 days 00:00:00.000000000
83,Ord_2375,Prod_12,SHP_3263,Cust_939,90.15,0.07,13,33.05,0.49,0.38,OFFICE SUPPLIES,LABELS,15264,2011-11-17,MEDIUM,11,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,15264,REGULAR AIR,2011-11-17,11,2011,0 days 00:00:00.000000000
84,Ord_2375,Prod_3,SHP_3262,Cust_939,3581.52,0.07,3,-408.22,19.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,15264,2011-11-17,MEDIUM,11,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,15264,REGULAR AIR,2011-11-19,11,2011,2 days 00:00:00.000000000
85,Ord_2348,Prod_12,SHP_3223,Cust_939,117.4,0.01,41,48.63,0.5,0.36,OFFICE SUPPLIES,LABELS,4769,2011-04-13,NOT SPECIFIED,4,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,4769,REGULAR AIR,2011-04-14,4,2011,1 days 00:00:00.000000000
86,Ord_2477,Prod_11,SHP_3394,Cust_939,20596.58,0.09,39,-1331.55,64.59,0.66,FURNITURE,TABLES,37414,2011-09-09,LOW,9,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,37414,DELIVERY TRUCK,2011-11-09,11,2011,61 days 00:00:00.000000000
87,Ord_2364,Prod_5,SHP_3246,Cust_939,4629.67,0.04,45,2860.71,8.99,0.35,FURNITURE,OFFICE FURNISHINGS,11527,2009-02-07,MEDIUM,2,2009,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,11527,REGULAR AIR,2009-04-07,4,2009,59 days 00:00:00.000000000
88,Ord_2492,Prod_9,SHP_3416,Cust_939,258.74,0.05,23,10.8,5.72,0.35,OFFICE SUPPLIES,ENVELOPES,40643,2011-05-04,CRITICAL,5,2011,BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,40643,REGULAR AIR,2011-07-04,7,2011,61 days 00:00:00.000000000
89,Ord_4307,Prod_16,SHP_6011,Cust_1440,395.37,0.07,37,17.15,3.37,0.57,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",49764,2010-03-10,LOW,3,2010,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,49764,EXPRESS AIR,2010-07-10,7,2010,122 days 00:00:00.000000000
90,Ord_4328,Prod_16,SHP_6033,Cust_1440,103.03,0.07,49,-82.63,2.56,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",58564,2012-12-11,CRITICAL,12,2012,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,58564,REGULAR AIR,2012-11-13,11,2012,-28 days +00:00:00.000000000
91,Ord_4264,Prod_6,SHP_5953,Cust_1440,151.09,0.02,29,4.59,3.01,0.36,OFFICE SUPPLIES,PAPER,20615,2012-04-15,MEDIUM,4,2012,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,20615,EXPRESS AIR,2012-04-16,4,2012,1 days 00:00:00.000000000
92,Ord_4243,Prod_6,SHP_5924,Cust_1440,294.86,0.07,45,-141.12,6.92,0.37,OFFICE SUPPLIES,PAPER,8132,2009-05-14,LOW,5,2009,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,8132,REGULAR AIR,2009-05-21,5,2009,7 days 00:00:00.000000000
93,Ord_4243,Prod_8,SHP_5923,Cust_1440,229.35,0.08,46,-165.45,4.93,0.66,TECHNOLOGY,COMPUTER PERIPHERALS,8132,2009-05-14,LOW,5,2009,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,8132,EXPRESS AIR,2009-05-14,5,2009,0 days 00:00:00.000000000
94,Ord_4322,Prod_17,SHP_6027,Cust_1440,15152.55,0.05,34,7719.21,28.14,0.38,TECHNOLOGY,OFFICE MACHINES,55653,2010-11-26,MEDIUM,11,2010,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,55653,DELIVERY TRUCK,2010-11-27,11,2010,1 days 00:00:00.000000000
95,Ord_4269,Prod_2,SHP_5958,Cust_1440,2405.0,0.1,39,696.17,0.99,0.58,OFFICE SUPPLIES,APPLIANCES,22689,2011-09-10,LOW,9,2011,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,22689,REGULAR AIR,2011-11-10,11,2011,61 days 00:00:00.000000000
96,Ord_4279,Prod_1,SHP_5971,Cust_1440,2752.68,0.04,45,430.32,12.78,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,26336,2012-05-26,HIGH,5,2012,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,26336,REGULAR AIR,2012-05-27,5,2012,1 days 00:00:00.000000000
97,Ord_4279,Prod_8,SHP_5970,Cust_1440,1516.82,0.1,39,-83.28,6.5,0.74,TECHNOLOGY,COMPUTER PERIPHERALS,26336,2012-05-26,HIGH,5,2012,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,26336,REGULAR AIR,2012-05-28,5,2012,2 days 00:00:00.000000000
98,Ord_4031,Prod_16,SHP_5613,Cust_1391,171.5,0.02,16,-20.41,4.68,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",16422,2011-09-10,CRITICAL,9,2011,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,16422,REGULAR AIR,2011-11-10,11,2011,61 days 00:00:00.000000000
99,Ord_4031,Prod_6,SHP_5612,Cust_1391,272.01,0.01,40,-42.45,5.14,0.37,OFFICE SUPPLIES,PAPER,16422,2011-09-10,CRITICAL,9,2011,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,16422,REGULAR AIR,2011-10-10,10,2011,30 days 00:00:00.000000000
100,Ord_4051,Prod_4,SHP_5647,Cust_1391,1426.5125,0.04,19,-175.18,0.99,0.85,TECHNOLOGY,TELEPHONES AND COMMUNICATION,24193,2009-03-14,NOT SPECIFIED,3,2009,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,24193,REGULAR AIR,2009-03-16,3,2009,2 days 00:00:00.000000000
101,Ord_4051,Prod_6,SHP_5646,Cust_1391,109.86,0.02,24,-63.87,5.17,0.4,OFFICE SUPPLIES,PAPER,24193,2009-03-14,NOT SPECIFIED,3,2009,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,24193,REGULAR AIR,2009-03-15,3,2009,1 days 00:00:00.000000000
102,Ord_4051,Prod_10,SHP_5645,Cust_1391,9539.6,0.02,45,-163.63,55.96,0.75,FURNITURE,BOOKCASES,24193,2009-03-14,NOT SPECIFIED,3,2009,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,24193,DELIVERY TRUCK,2009-03-16,3,2009,2 days 00:00:00.000000000
103,Ord_4054,Prod_4,SHP_5651,Cust_1391,1561.2205,0.09,36,-226.82,2.5,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,24993,2010-11-03,HIGH,11,2010,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,24993,REGULAR AIR,2010-03-13,3,2010,-235 days +00:00:00.000000000
104,Ord_4057,Prod_5,SHP_5657,Cust_1391,1901.29,0.08,41,870.8,6.77,0.44,FURNITURE,OFFICE FURNISHINGS,26214,2011-11-20,MEDIUM,11,2011,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,26214,REGULAR AIR,2011-11-21,11,2011,1 days 00:00:00.000000000
105,Ord_4057,Prod_9,SHP_5656,Cust_1391,305.68,0.1,19,128.17,1.39,0.4,OFFICE SUPPLIES,ENVELOPES,26214,2011-11-20,MEDIUM,11,2011,BETH FRITZLER,SASKACHEWAN,PRARIE,SMALL BUSINESS,26214,EXPRESS AIR,2011-11-21,11,2011,1 days 00:00:00.000000000
106,Ord_208,Prod_16,SHP_284,Cust_67,327.15,0.04,19,47.3,3.26,0.56,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",33377,2011-07-31,HIGH,7,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,33377,REGULAR AIR,2011-01-08,1,2011,-204 days +00:00:00.000000000
107,Ord_208,Prod_6,SHP_283,Cust_67,100.4,0.06,20,11.94,2.04,0.36,OFFICE SUPPLIES,PAPER,33377,2011-07-31,HIGH,7,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,33377,REGULAR AIR,2011-02-08,2,2011,-173 days +00:00:00.000000000
108,Ord_106,Prod_13,SHP_145,Cust_67,18.37,0.01,6,-4.06,1.2,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,16706,2012-06-27,HIGH,6,2012,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,16706,REGULAR AIR,2012-06-28,6,2012,1 days 00:00:00.000000000
109,Ord_106,Prod_5,SHP_145,Cust_67,1943.72,0.03,47,-1003.58,34.2,0.73,FURNITURE,OFFICE FURNISHINGS,16706,2012-06-27,HIGH,6,2012,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,16706,REGULAR AIR,2012-06-28,6,2012,1 days 00:00:00.000000000
110,Ord_106,Prod_4,SHP_146,Cust_67,6175.776999999999,0.07,49,1881.58,3.9,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16706,2012-06-27,HIGH,6,2012,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,16706,EXPRESS AIR,2012-06-29,6,2012,2 days 00:00:00.000000000
111,Ord_220,Prod_13,SHP_306,Cust_67,217.25,0.07,39,33.5,1.2,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,35266,2011-10-01,NOT SPECIFIED,10,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,35266,REGULAR AIR,2011-10-01,10,2011,0 days 00:00:00.000000000
112,Ord_220,Prod_11,SHP_307,Cust_67,5993.74,0.07,28,-998.94,69.64,0.77,FURNITURE,TABLES,35266,2011-10-01,NOT SPECIFIED,10,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,35266,DELIVERY TRUCK,2011-12-01,12,2011,61 days 00:00:00.000000000
113,Ord_289,Prod_11,SHP_391,Cust_67,2195.55,0.01,20,-355.94,60.0,0.59,FURNITURE,TABLES,50278,2010-05-25,HIGH,5,2010,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,50278,DELIVERY TRUCK,2010-05-27,5,2010,2 days 00:00:00.000000000
114,Ord_289,Prod_3,SHP_390,Cust_67,51.21,0.0,2,-27.53,8.83,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50278,2010-05-25,HIGH,5,2010,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,50278,REGULAR AIR,2010-05-25,5,2010,0 days 00:00:00.000000000
115,Ord_91,Prod_10,SHP_123,Cust_67,5350.61,0.09,34,-1059.2,60.49,0.69,FURNITURE,BOOKCASES,14372,2012-10-23,CRITICAL,10,2012,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,14372,DELIVERY TRUCK,2012-10-25,10,2012,2 days 00:00:00.000000000
116,Ord_287,Prod_5,SHP_388,Cust_67,1323.67,0.04,12,630.28,5.81,0.65,FURNITURE,OFFICE FURNISHINGS,49952,2011-11-19,HIGH,11,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,49952,EXPRESS AIR,2011-11-20,11,2011,1 days 00:00:00.000000000
117,Ord_132,Prod_5,SHP_179,Cust_67,465.83,0.1,49,-79.72,6.22,0.55,FURNITURE,OFFICE FURNISHINGS,22151,2010-07-31,HIGH,7,2010,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,22151,REGULAR AIR,2010-07-31,7,2010,0 days 00:00:00.000000000
118,Ord_248,Prod_3,SHP_343,Cust_67,18.92,0.0,1,-18.25,7.19,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,41409,2011-07-21,NOT SPECIFIED,7,2011,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,41409,REGULAR AIR,2011-07-23,7,2011,2 days 00:00:00.000000000
119,Ord_194,Prod_1,SHP_262,Cust_67,789.01,0.07,2,-539.59,11.37,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,31364,2009-01-05,NOT SPECIFIED,1,2009,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,31364,REGULAR AIR,2009-01-05,1,2009,0 days 00:00:00.000000000
120,Ord_1154,Prod_16,SHP_1590,Cust_444,483.64,0.1,45,28.39,3.37,0.57,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",13345,2012-02-09,NOT SPECIFIED,2,2012,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,13345,REGULAR AIR,2012-02-09,2,2012,0 days 00:00:00.000000000
121,Ord_1154,Prod_8,SHP_1589,Cust_444,116.82,0.02,24,-42.05,2.39,0.72,TECHNOLOGY,COMPUTER PERIPHERALS,13345,2012-02-09,NOT SPECIFIED,2,2012,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,13345,REGULAR AIR,2012-03-09,3,2012,29 days 00:00:00.000000000
122,Ord_1156,Prod_4,SHP_1596,Cust_444,58.14,0.01,3,-96.25,4.81,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,15808,2010-12-14,CRITICAL,12,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,REGULAR AIR,2010-12-15,12,2010,1 days 00:00:00.000000000
123,Ord_1156,Prod_5,SHP_1593,Cust_444,126.88,0.05,33,12.63,1.61,0.44,FURNITURE,OFFICE FURNISHINGS,15808,2010-12-14,CRITICAL,12,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,REGULAR AIR,2010-12-14,12,2010,0 days 00:00:00.000000000
124,Ord_1156,Prod_3,SHP_1594,Cust_444,906.64,0.07,42,-148.93,15.1,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,15808,2010-12-14,CRITICAL,12,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,EXPRESS AIR,2010-12-14,12,2010,0 days 00:00:00.000000000
125,Ord_1156,Prod_8,SHP_1595,Cust_444,882.96,0.06,45,11.65,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,15808,2010-12-14,CRITICAL,12,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,REGULAR AIR,2010-12-16,12,2010,2 days 00:00:00.000000000
126,Ord_1167,Prod_4,SHP_1611,Cust_444,754.6555,0.01,8,-212.55,2.5,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,30016,2009-03-01,CRITICAL,3,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,30016,REGULAR AIR,2009-06-01,6,2009,92 days 00:00:00.000000000
127,Ord_1167,Prod_6,SHP_1610,Cust_444,85.56,0.03,15,-41.58,5.66,0.4,OFFICE SUPPLIES,PAPER,30016,2009-03-01,CRITICAL,3,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,30016,REGULAR AIR,2009-05-01,5,2009,61 days 00:00:00.000000000
128,Ord_1181,Prod_4,SHP_1629,Cust_444,1318.8685,0.03,24,172.33,3.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41543,2009-06-02,LOW,6,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,41543,REGULAR AIR,2009-10-02,10,2009,122 days 00:00:00.000000000
129,Ord_1181,Prod_15,SHP_1628,Cust_444,7548.65,0.03,45,1385.35,30.0,0.62,FURNITURE,CHAIRS & CHAIRMATS,41543,2009-06-02,LOW,6,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,41543,DELIVERY TRUCK,2009-10-02,10,2009,122 days 00:00:00.000000000
130,Ord_1153,Prod_6,SHP_1588,Cust_444,2063.42,0.03,38,989.95,5.15,0.36,OFFICE SUPPLIES,PAPER,12452,2010-07-12,MEDIUM,7,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,12452,REGULAR AIR,2010-09-12,9,2010,62 days 00:00:00.000000000
131,Ord_1153,Prod_8,SHP_1588,Cust_444,112.86,0.04,17,-56.78,4.07,0.66,TECHNOLOGY,COMPUTER PERIPHERALS,12452,2010-07-12,MEDIUM,7,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,12452,REGULAR AIR,2010-09-12,9,2010,62 days 00:00:00.000000000
132,Ord_1153,Prod_3,SHP_1587,Cust_444,356.95,0.08,1,-228.24,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,12452,2010-07-12,MEDIUM,7,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,12452,REGULAR AIR,2010-08-12,8,2010,31 days 00:00:00.000000000
133,Ord_1157,Prod_6,SHP_1598,Cust_444,147.46,0.06,39,14.13,1.93,0.35,OFFICE SUPPLIES,PAPER,16326,2010-10-05,HIGH,10,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,16326,REGULAR AIR,2010-10-05,10,2010,0 days 00:00:00.000000000
134,Ord_1157,Prod_8,SHP_1597,Cust_444,1538.33,0.03,39,471.35,1.99,0.54,TECHNOLOGY,COMPUTER PERIPHERALS,16326,2010-10-05,HIGH,10,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,16326,REGULAR AIR,2010-12-05,12,2010,61 days 00:00:00.000000000
135,Ord_1179,Prod_12,SHP_1625,Cust_444,23.84,0.02,7,5.88,0.5,0.37,OFFICE SUPPLIES,LABELS,40961,2011-03-30,MEDIUM,3,2011,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,40961,REGULAR AIR,2011-03-31,3,2011,1 days 00:00:00.000000000
136,Ord_1190,Prod_2,SHP_1642,Cust_444,21.45,0.01,1,-7.22,6.75,0.52,OFFICE SUPPLIES,APPLIANCES,56101,2010-07-19,NOT SPECIFIED,7,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,56101,REGULAR AIR,2010-07-21,7,2010,2 days 00:00:00.000000000
137,Ord_1190,Prod_3,SHP_1643,Cust_444,5347.13,0.08,44,1886.41,19.99,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,56101,2010-07-19,NOT SPECIFIED,7,2010,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,56101,REGULAR AIR,2010-07-22,7,2010,3 days 00:00:00.000000000
138,Ord_1165,Prod_9,SHP_1607,Cust_444,45.64,0.08,2,-0.11,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,28420,2009-09-24,LOW,9,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,28420,EXPRESS AIR,2009-09-24,9,2009,0 days 00:00:00.000000000
139,Ord_1174,Prod_15,SHP_1620,Cust_444,9499.3,0.01,44,618.36,64.2,0.59,FURNITURE,CHAIRS & CHAIRMATS,37121,2011-03-15,NOT SPECIFIED,3,2011,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,37121,DELIVERY TRUCK,2011-03-16,3,2011,1 days 00:00:00.000000000
140,Ord_1160,Prod_3,SHP_1602,Cust_444,270.73,0.1,32,-54.57,6.28,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,21091,2009-12-12,HIGH,12,2009,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,21091,EXPRESS AIR,2009-12-14,12,2009,2 days 00:00:00.000000000
141,Ord_1486,Prod_16,SHP_2052,Cust_513,487.5,0.05,46,-25.88,4.68,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",28805,2011-02-04,MEDIUM,2,2011,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,4,2011,59 days 00:00:00.000000000
142,Ord_1486,Prod_2,SHP_2052,Cust_513,97.93,0.07,14,-616.81,49.0,0.59,OFFICE SUPPLIES,APPLIANCES,28805,2011-02-04,MEDIUM,2,2011,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,4,2011,59 days 00:00:00.000000000
143,Ord_1486,Prod_3,SHP_2052,Cust_513,25.52,0.07,4,-1.99,1.49,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,28805,2011-02-04,MEDIUM,2,2011,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,4,2011,59 days 00:00:00.000000000
144,Ord_1403,Prod_17,SHP_1935,Cust_513,2951.97,0.09,4,-1890.33,16.06,0.56,TECHNOLOGY,OFFICE MACHINES,17187,2012-09-23,HIGH,9,2012,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,17187,DELIVERY TRUCK,2012-09-25,9,2012,2 days 00:00:00.000000000
145,Ord_1539,Prod_5,SHP_2129,Cust_513,631.73,0.03,8,122.43,19.99,0.43,FURNITURE,OFFICE FURNISHINGS,37349,2010-02-15,CRITICAL,2,2010,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,37349,EXPRESS AIR,2010-02-17,2,2010,2 days 00:00:00.000000000
146,Ord_1342,Prod_3,SHP_1845,Cust_513,457.68,0.07,16,107.38,6.27,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,8103,2009-02-11,LOW,2,2009,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,8103,REGULAR AIR,2009-06-11,6,2009,120 days 00:00:00.000000000
147,Ord_1968,Prod_16,SHP_2692,Cust_1623,576.58,0.04,41,-81.55,7.59,0.56,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",55139,2010-01-17,NOT SPECIFIED,1,2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,55139,REGULAR AIR,2010-01-18,1,2010,1 days 00:00:00.000000000
148,Ord_1968,Prod_13,SHP_2692,Cust_735,85.71,0.08,26,9.32,0.98,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,55139,2010-01-17,NOT SPECIFIED,1,2010,BOBBY ELIAS,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,55139,REGULAR AIR,2010-01-18,1,2010,1 days 00:00:00.000000000
149,Ord_2309,Prod_6,SHP_6537,Cust_1623,57.15,0.03,8,-33.95,7.5,0.4,OFFICE SUPPLIES,PAPER,42529,2010-10-10,LOW,10,2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,42529,REGULAR AIR,2010-10-15,10,2010,5 days 00:00:00.000000000
150,Ord_4691,Prod_6,SHP_6547,Cust_1623,1305.85,0.0,40,65.01,17.08,0.4,OFFICE SUPPLIES,PAPER,43170,2010-05-13,LOW,5,2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,43170,REGULAR AIR,2010-05-17,5,2010,4 days 00:00:00.000000000
151,Ord_4691,Prod_17,SHP_6546,Cust_1623,7667.78,0.04,25,1494.01,26.53,0.56,TECHNOLOGY,OFFICE MACHINES,43170,2010-05-13,LOW,5,2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,43170,DELIVERY TRUCK,2010-05-20,5,2010,7 days 00:00:00.000000000
152,Ord_4593,Prod_16,SHP_6388,Cust_1457,413.37,0.04,50,-224.41,7.77,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",28737,2011-03-10,CRITICAL,3,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,28737,REGULAR AIR,2011-05-10,5,2011,61 days 00:00:00.000000000
153,Ord_4593,Prod_4,SHP_6388,Cust_1457,1721.641,0.04,17,242.44,4.23,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28737,2011-03-10,CRITICAL,3,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,28737,REGULAR AIR,2011-05-10,5,2011,61 days 00:00:00.000000000
154,Ord_4600,Prod_13,SHP_6397,Cust_1457,45.21,0.02,22,4.61,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,29505,2012-12-27,MEDIUM,12,2012,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,29505,EXPRESS AIR,2012-12-28,12,2012,1 days 00:00:00.000000000
155,Ord_4332,Prod_13,SHP_6039,Cust_1457,1315.74,0.03,34,260.87,13.89,0.41,OFFICE SUPPLIES,PENS & ART SUPPLIES,195,2010-12-27,MEDIUM,12,2010,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,195,REGULAR AIR,2010-12-29,12,2010,2 days 00:00:00.000000000
156,Ord_4606,Prod_13,SHP_6405,Cust_1457,590.32,0.06,35,-91.31,8.99,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,31233,2011-09-24,LOW,9,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-28,9,2011,4 days 00:00:00.000000000
157,Ord_4606,Prod_8,SHP_6405,Cust_1457,1298.29,0.06,41,542.33,1.99,0.42,TECHNOLOGY,COMPUTER PERIPHERALS,31233,2011-09-24,LOW,9,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-28,9,2011,4 days 00:00:00.000000000
158,Ord_4606,Prod_6,SHP_6406,Cust_1457,19.34,0.06,3,-11.36,5.02,0.38,OFFICE SUPPLIES,PAPER,31233,2011-09-24,LOW,9,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-26,9,2011,2 days 00:00:00.000000000
159,Ord_4606,Prod_11,SHP_6407,Cust_1457,4245.93,0.0,19,-626.45,69.0,0.79,FURNITURE,TABLES,31233,2011-09-24,LOW,9,2011,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-03-10,3,2011,-198 days +00:00:00.000000000
